task_id,baseline_id,evaluation_mode,seed_count,rmse_mean,rmse_std,mae_mean,mae_std,gain_over_persistence_mean,gain_over_persistence_std,nll_mean,nll_std,cov90_mean,cov90_std,width90_mean,width90_std,runtime_seconds_mean,runtime_seconds_std,claim_boundary
eicu_respiratory_peep3,dreamer_v3_categorical_rssm,one_step,3,0.7412198659787227,0.00014644358205121962,0.44748470544896374,0.0019517389127437104,0.0002669909540249371,0.00014644358205121962,1.0498038132985432,0.009425554673762973,0.9189135337708366,0.0005889218495129148,2.2559239069620767,0.013275624189784847,0.7722340420004912,0.0022178555366931412,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,dreamer_v3_categorical_rssm,open_loop,3,1.068231396879501,0.006874694948535458,0.7785766025811128,0.014987680942399589,-0.042543698385880756,0.00687469494853546,1.883792757987976,0.010366126251391376,0.7609926913228536,0.010919469936644024,2.238905747731527,0.014842878483665705,0.7722340420004912,0.0022178555366931412,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,grud_missingness_aware,one_step,3,0.7269765531516836,0.002342989156030476,0.4479323841556167,0.0011276096094284625,0.01451030378106403,0.002342989156030476,0.9652498364448547,0.0015810698285000841,0.9166157942039307,0.0002652234542337498,2.125207265218099,0.003366163588844146,0.6712823823327199,0.03586589874979321,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,grud_missingness_aware,open_loop,3,1.1782101414479316,0.056008707360408735,0.9034680472303701,0.04578768496315286,-0.1525224429543112,0.056008707360408735,1.8264493147532146,0.10666862920904663,0.784521205338217,0.04525629831548339,2.7463128566741943,0.13577002340754707,0.6712823823327199,0.03586589874979321,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,persistence_locf,one_step,1,0.7414868569327476,0.0,0.44281933730743755,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.00023519701790064573,0.0,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,persistence_locf,open_loop,1,1.0256876984936203,0.0,0.717434416448733,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.00023519701790064573,0.0,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,ridge_residual,one_step,3,0.7068868036168938,0.0,0.4370153101460558,0.0,0.03460005331585381,0.0,nan,nan,nan,nan,nan,nan,0.02099938165823308,0.001523754446857955,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,ridge_residual,open_loop,3,1.0306039985515276,0.0,0.7629773970704455,1.1102230246251565e-16,-0.00491630005790733,0.0,nan,nan,nan,nan,nan,nan,0.02099938165823308,0.001523754446857955,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,tree_residual_hgb,one_step,3,0.7059572351407345,0.00025475393824820036,0.43414157465681,0.0001396713916005829,0.03552962179201313,0.00025475393824820036,nan,nan,nan,nan,nan,nan,1.7080248749892537,0.10836306518360062,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_respiratory_peep3,tree_residual_hgb,open_loop,3,1.0109497768393647,0.0005530117794705408,0.7322645070676151,0.0007430631403410091,0.01473792165425536,0.0005530117794705408,nan,nan,nan,nan,nan,nan,1.7080248749892537,0.10836306518360062,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,dreamer_v3_categorical_rssm,one_step,3,0.7092586591590079,0.0013082280662411177,0.4375666183602289,0.0001861689023419837,0.008478790829544983,0.0013082280662411177,0.9328452944755554,0.005909626236275713,0.9212208242498195,0.00024306007392607646,2.161001443862915,0.011827460789891749,2.585306147336572,0.1518429378451035,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,dreamer_v3_categorical_rssm,open_loop,3,1.0513443188798013,0.012648229065118987,0.7699359838234549,0.011782872518858857,-0.030736124425501037,0.012648229065118987,2.4607983430226645,0.08457325629178185,0.6833828121318541,0.01414597648992919,1.9340757926305134,0.030951622440352614,2.585306147336572,0.1518429378451035,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,grud_missingness_aware,one_step,3,0.685171969267195,0.0003537699677881628,0.4289289326227239,0.0004118776988194714,0.03256548072135775,0.0003537699677881628,0.8382479349772135,0.0044137152176359365,0.9218048972849905,0.0005501971944433026,2.02540914217631,0.006851064838799149,2.5992195526584205,0.3143939010232793,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,grud_missingness_aware,open_loop,3,1.2172254946776366,0.05451779671165688,0.9505131827317456,0.044247805509465256,-0.19661730022333654,0.05451779671165688,1.6342806021372478,0.06170846710257188,0.8887471075364023,0.016717735126400995,3.7359803517659507,0.07074254468103147,2.5992195526584205,0.3143939010232793,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,persistence_locf,one_step,1,0.7177374499885528,0.0,0.4347173125645218,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0020603130105882883,0.0,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,persistence_locf,open_loop,1,1.0206081944543002,0.0,0.7214215821314374,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0020603130105882883,0.0,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,ridge_residual,one_step,3,0.6899785678927036,0.0,0.4292035935603444,5.551115123125783e-17,0.027758882095849202,0.0,nan,nan,nan,nan,nan,nan,0.24304613100442415,0.2194720700848374,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,ridge_residual,open_loop,3,1.1372247016849233,0.0,0.8686702585192924,1.1102230246251565e-16,-0.11661650723062311,0.0,nan,nan,nan,nan,nan,nan,0.24304613100442415,0.2194720700848374,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,tree_residual_hgb,one_step,3,0.687507170250475,0.0003723646981651589,0.4258503060831271,6.0810200566110055e-05,0.03023027973807783,0.00037236469816515896,nan,nan,nan,nan,nan,nan,2.0982111803314183,0.136770216715788,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
eicu_sepsis_vasopressor,tree_residual_hgb,open_loop,3,1.011304604496386,0.007543760924840235,0.7378212136917446,0.00738260761551015,0.009303589957914063,0.007543760924840235,nan,nan,nan,nan,nan,nan,2.0982111803314183,0.136770216715788,"External recorded-trajectory forecasting portability only; eICU mappings are not phenotype identity. EHRDyn-ICU v1.0 remains unchanged. Treatment, causal, counterfactual, policy-improvement, clinical-utility, deployment, and autonomous-decision claims remain blocked."
